time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	TrajectoryX(mm)	TrajectoryY(mm)	TrajectoryZ(mm)	SpeedX(mm/s)	SpeedY(mm/s)	SpeedY(mm/s)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-8-11 23:38:58.694	WTSIZIF1(76C8B99AE989)	0.222	0.115	0.915	8.118	-50.537	10.742	6.67	-12.23	167.93	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.723	WTSIZIF1(76C8B99AE989)	0.172	0.137	0.930	9.949	-50.232	13.062	6.71	-12.49	167.96	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.136	0.156	0.962	11.475	-50.354	14.954	6.76	-12.75	168.00	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.137	0.152	0.995	12.146	-50.537	16.174	6.81	-13.01	168.05	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.141	0.124	0.998	13.123	-50.415	17.212	6.86	-13.27	168.24	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.109	0.116	0.984	14.038	-51.086	18.188	6.92	-13.54	168.31	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.057	0.112	0.973	13.977	-52.734	18.921	6.98	-13.80	168.37	8.400	-59.587	218.447	null	null	null	null	null	null	0.05988	-0.00320	0.05841	0.99643	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.047	0.086	0.942	13.245	-53.406	18.433	7.03	-14.08	168.43	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.724	WTSIZIF1(76C8B99AE989)	0.121	0.104	0.857	14.954	-53.284	14.099	7.09	-14.35	168.62	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.753	WTSIZIF1(76C8B99AE989)	0.221	0.180	0.840	17.639	-54.199	10.193	7.16	-14.63	168.64	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.753	WTSIZIF1(76C8B99AE989)	0.308	0.243	0.910	18.311	-54.504	7.080	7.25	-14.90	168.65	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.753	WTSIZIF1(76C8B99AE989)	0.390	0.260	0.986	16.785	-52.612	5.066	7.34	-15.17	168.63	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.753	WTSIZIF1(76C8B99AE989)	0.440	0.250	0.999	15.381	-49.927	4.456	7.43	-15.42	168.78	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.753	WTSIZIF1(76C8B99AE989)	0.445	0.250	0.978	14.221	-48.035	3.845	7.50	-15.67	168.77	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.753	WTSIZIF1(76C8B99AE989)	0.428	0.252	0.954	13.000	-46.997	3.662	7.58	-15.91	168.74	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.754	WTSIZIF1(76C8B99AE989)	0.403	0.230	0.939	11.719	-45.837	5.371	7.64	-16.14	168.74	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.754	WTSIZIF1(76C8B99AE989)	0.393	0.181	0.947	10.132	-44.434	8.362	7.69	-16.37	168.89	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.812	WTSIZIF1(76C8B99AE989)	0.363	0.140	0.954	8.972	-43.579	11.719	7.73	-16.59	168.92	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.812	WTSIZIF1(76C8B99AE989)	0.317	0.155	0.970	6.958	-42.969	13.000	7.76	-16.81	168.95	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.812	WTSIZIF1(76C8B99AE989)	0.281	0.174	0.961	5.432	-42.236	13.123	7.78	-17.03	168.99	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.812	WTSIZIF1(76C8B99AE989)	0.258	0.189	0.930	5.676	-41.626	12.939	7.80	-17.25	169.18	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.813	WTSIZIF1(76C8B99AE989)	0.222	0.196	0.917	6.592	-42.114	13.306	7.82	-17.47	169.22	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.813	WTSIZIF1(76C8B99AE989)	0.158	0.172	0.927	7.019	-43.213	14.832	7.84	-17.69	169.26	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.813	WTSIZIF1(76C8B99AE989)	0.093	0.125	0.952	6.287	-44.495	17.883	7.86	-17.92	169.32	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.813	WTSIZIF1(76C8B99AE989)	0.082	0.065	0.957	5.249	-45.410	21.484	7.87	-18.15	169.54	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.128	0.023	0.912	6.165	-46.997	24.841	7.87	-18.40	169.63	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.194	0.046	0.881	9.155	-49.561	24.597	7.88	-18.66	169.72	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.251	0.116	0.929	11.353	-50.903	20.264	7.91	-18.92	169.80	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.331	0.175	1.001	10.864	-49.072	14.526	7.95	-19.18	170.01	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.428	0.188	0.988	9.827	-45.776	10.315	7.99	-19.42	170.04	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.497	0.170	0.901	10.132	-45.105	8.118	8.04	-19.65	170.05	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.841	WTSIZIF1(76C8B99AE989)	0.510	0.145	0.829	10.986	-46.448	8.362	8.09	-19.89	170.06	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.842	WTSIZIF1(76C8B99AE989)	0.487	0.110	0.814	11.963	-47.363	9.949	8.15	-20.13	170.23	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.871	WTSIZIF1(76C8B99AE989)	0.450	0.078	0.854	12.329	-47.119	11.414	8.20	-20.37	170.26	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.871	WTSIZIF1(76C8B99AE989)	0.407	0.074	0.906	11.963	-46.265	11.719	8.25	-20.61	170.28	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.871	WTSIZIF1(76C8B99AE989)	0.358	0.091	0.930	12.146	-45.471	10.803	8.31	-20.84	170.30	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.871	WTSIZIF1(76C8B99AE989)	0.320	0.108	0.930	13.611	-45.044	8.850	8.37	-21.07	170.49	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.872	WTSIZIF1(76C8B99AE989)	0.292	0.111	0.941	15.747	-44.800	7.324	8.44	-21.30	170.49	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.872	WTSIZIF1(76C8B99AE989)	0.249	0.085	0.975	17.273	-44.617	7.813	8.52	-21.53	170.49	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.872	WTSIZIF1(76C8B99AE989)	0.227	0.045	0.987	18.127	-45.166	8.789	8.61	-21.76	170.50	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.872	WTSIZIF1(76C8B99AE989)	0.240	0.005	0.958	19.592	-46.570	10.254	8.70	-21.99	170.68	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.932	WTSIZIF1(76C8B99AE989)	0.251	0.001	0.910	22.278	-48.767	10.803	8.79	-22.24	170.70	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.932	WTSIZIF1(76C8B99AE989)	0.266	0.030	0.890	25.146	-50.598	8.850	8.91	-22.49	170.71	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.932	WTSIZIF1(76C8B99AE989)	0.297	0.067	0.889	27.405	-51.025	6.165	9.05	-22.75	170.70	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.933	WTSIZIF1(76C8B99AE989)	0.359	0.137	0.888	28.625	-50.537	3.296	9.20	-23.00	170.85	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.933	WTSIZIF1(76C8B99AE989)	0.420	0.185	0.875	29.785	-49.988	1.526	9.35	-23.25	170.82	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.933	WTSIZIF1(76C8B99AE989)	0.438	0.203	0.868	31.128	-49.744	2.563	9.53	-23.50	170.78	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.933	WTSIZIF1(76C8B99AE989)	0.443	0.169	0.884	32.593	-49.438	5.432	9.69	-23.75	170.76	8.400	-59.587	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.933	WTSIZIF1(76C8B99AE989)	0.460	0.166	0.917	33.020	-48.584	9.094	9.86	-23.99	170.92	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.960	WTSIZIF1(76C8B99AE989)	0.489	0.219	0.948	31.738	-46.753	11.536	10.02	-24.24	170.93	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.498	0.217	0.939	30.273	-44.373	13.367	10.16	-24.47	170.95	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.494	0.201	0.891	30.273	-42.969	14.099	10.30	-24.70	170.99	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.499	0.188	0.861	31.006	-42.297	13.794	10.44	-24.92	171.18	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.509	0.201	0.864	31.311	-41.199	13.184	10.59	-25.14	171.22	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.522	0.216	0.873	31.372	-39.551	12.268	10.73	-25.35	171.24	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.514	0.189	0.869	30.884	-37.598	13.123	10.88	-25.55	171.27	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.961	WTSIZIF1(76C8B99AE989)	0.469	0.137	0.846	30.640	-36.804	13.977	11.01	-25.74	171.47	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.991	WTSIZIF1(76C8B99AE989)	0.410	0.067	0.828	31.372	-38.086	13.000	11.16	-25.94	171.51	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.991	WTSIZIF1(76C8B99AE989)	0.372	0.026	0.829	32.715	-39.490	10.681	11.30	-26.14	171.52	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.991	WTSIZIF1(76C8B99AE989)	0.375	0.052	0.865	32.654	-39.673	6.531	11.47	-26.35	171.52	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.991	WTSIZIF1(76C8B99AE989)	0.401	0.043	0.892	31.738	-39.673	2.380	11.64	-26.54	171.67	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.991	WTSIZIF1(76C8B99AE989)	0.426	0.050	0.879	32.410	-40.771	0.671	11.82	-26.74	171.63	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.991	WTSIZIF1(76C8B99AE989)	0.466	0.120	0.897	32.837	-41.748	1.282	12.00	-26.94	171.58	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.992	WTSIZIF1(76C8B99AE989)	0.478	0.179	0.978	30.579	-41.687	4.272	12.18	-27.15	171.55	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:58.992	WTSIZIF1(76C8B99AE989)	0.442	0.235	1.072	24.231	-39.795	8.118	12.32	-27.36	171.71	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.51	WTSIZIF1(76C8B99AE989)	0.419	0.203	1.075	16.724	-37.354	13.916	12.41	-27.56	171.72	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.428	0.197	0.978	10.986	-35.950	19.775	12.45	-27.76	171.77	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.472	0.252	0.913	6.165	-36.255	24.048	12.46	-27.95	171.85	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.503	0.250	0.898	2.869	-37.048	29.236	12.43	-28.16	172.12	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.515	0.290	0.931	-3.174	-35.217	35.889	12.37	-28.38	172.26	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.526	0.296	0.915	-8.057	-33.020	41.992	12.25	-28.59	172.43	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.518	0.308	0.875	-11.169	-32.471	46.875	12.10	-28.80	172.64	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.52	WTSIZIF1(76C8B99AE989)	0.511	0.318	0.846	-12.756	-32.776	49.927	11.93	-29.01	173.05	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.512	0.332	0.819	-12.207	-32.776	50.537	11.75	-29.22	173.29	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.497	0.311	0.805	-10.254	-32.166	48.767	11.58	-29.43	173.52	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.441	0.305	0.806	-8.789	-31.799	42.053	11.43	-29.63	173.74	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.425	0.279	0.796	-7.629	-31.433	31.494	11.31	-29.82	174.07	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.425	0.227	0.762	-4.822	-31.738	22.156	11.22	-30.00	174.18	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.492	0.196	0.759	-1.282	-33.142	11.658	11.18	-30.18	174.23	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.539	0.123	0.801	1.648	-33.691	6.714	11.18	-30.35	174.24	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.83	WTSIZIF1(76C8B99AE989)	0.563	0.119	0.849	3.845	-33.813	1.038	11.21	-30.52	174.39	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.599	0.079	0.906	4.272	-33.569	0.732	11.25	-30.68	174.35	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.597	0.068	0.932	5.615	-32.410	0.977	11.29	-30.85	174.31	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.597	0.089	0.949	6.287	-30.396	-0.610	11.34	-31.00	174.28	-11.800	-62.053	218.447	null	null	null	null	null	null	0.09244	0.12317	0.05118	0.98669	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.618	0.104	0.940	6.592	-28.320	-1.404	11.39	-31.15	174.41	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.641	0.135	0.898	7.751	-27.100	-1.221	11.45	-31.28	174.36	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.638	0.195	0.893	6.653	-25.696	0.854	11.50	-31.40	174.33	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.601	0.262	0.917	2.319	-22.705	4.028	11.53	-31.53	174.31	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.114	WTSIZIF1(76C8B99AE989)	0.588	0.271	0.888	-1.160	-19.775	7.935	11.52	-31.64	174.50	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.171	WTSIZIF1(76C8B99AE989)	0.601	0.316	0.816	-1.953	-18.005	10.681	11.50	-31.74	174.53	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.171	WTSIZIF1(76C8B99AE989)	0.611	0.335	0.815	-3.662	-16.541	14.099	11.46	-31.83	174.58	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.172	WTSIZIF1(76C8B99AE989)	0.604	0.319	0.875	-7.690	-14.099	18.066	11.39	-31.93	174.66	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.172	WTSIZIF1(76C8B99AE989)	0.597	0.303	0.933	-13.367	-11.230	20.264	11.28	-32.01	174.92	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.172	WTSIZIF1(76C8B99AE989)	0.581	0.276	0.947	-18.066	-8.789	21.912	11.15	-32.07	175.03	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.172	WTSIZIF1(76C8B99AE989)	0.572	0.248	0.962	-21.851	-7.263	21.912	10.98	-32.14	175.14	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.172	WTSIZIF1(76C8B99AE989)	0.602	0.224	0.994	-25.574	-5.554	20.264	10.80	-32.18	175.26	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.172	WTSIZIF1(76C8B99AE989)	0.665	0.208	1.014	-29.419	-3.235	19.104	10.60	-32.23	175.54	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.201	WTSIZIF1(76C8B99AE989)	0.736	0.189	1.019	-32.959	-1.709	19.836	10.39	-32.26	175.64	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.771	0.171	1.037	-36.194	-0.732	23.743	10.15	-32.28	175.76	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.775	0.167	1.074	-39.612	1.770	29.358	9.88	-32.30	175.92	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.771	0.177	1.099	-43.518	7.141	35.706	9.56	-32.31	176.29	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.778	0.179	1.082	-46.387	12.817	41.016	9.21	-32.29	176.52	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.749	0.168	1.060	-47.974	16.663	44.495	8.83	-32.24	176.78	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.679	0.124	1.064	-48.462	19.653	45.227	8.44	-32.19	177.06	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
2025-8-11 23:38:59.202	WTSIZIF1(76C8B99AE989)	0.628	0.089	1.078	-48.462	23.499	43.091	8.06	-32.11	177.51	-11.800	-62.053	218.447	null	null	null	null	null	null	0.01999	0.26675	0.08524	0.95972	29.0	10080.1.21	50
